group_id,check,camera_id,date,time,count_species,time_first_photo_in_group,group_size,num_image_per_group,n_group_per_day
346,September_Check,K4-1,2014-04-30,15:01:08,1,0.622025462962963,1,90,18
346,September_Check,K4-1,2014-04-30,15:01:09,1,0.622025462962963,1,90,18
346,September_Check,K4-1,2014-04-30,15:01:10,1,0.622025462962963,1,90,18
346,September_Check,K4-1,2014-04-30,15:01:11,1,0.622025462962963,1,90,18
346,September_Check,K4-1,2014-04-30,15:01:12,1,0.622025462962963,1,90,18
346,September_Check,K4-1,2014-04-30,15:04:53,1,0.622025462962963,1,90,18
346,September_Check,K4-1,2014-04-30,15:04:54,1,0.622025462962963,1,90,18
346,September_Check,K4-1,2014-04-30,15:04:55,1,0.622025462962963,1,90,18
346,September_Check,K4-1,2014-04-30,15:04:56,1,0.622025462962963,1,90,18
346,September_Check,K4-1,2014-04-30,15:04:57,1,0.622025462962963,1,90,18
347,September_Check,K4-1,2014-04-30,15:13:06,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:13:07,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:13:08,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:13:09,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:13:10,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:14:06,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:14:07,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:14:08,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:14:09,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:14:10,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:14:22,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:14:23,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:14:24,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:14:25,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:14:26,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:14:39,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:14:40,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:14:41,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:03,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:04,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:05,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:06,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:07,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:26,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:27,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:28,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:29,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:30,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:41,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:42,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:43,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:44,1,0.6340972222222222,1,33,18
347,September_Check,K4-1,2014-04-30,15:18:45,1,0.6340972222222222,1,33,18
348,September_Check,K4-1,2014-04-30,19:25:43,1,0.809525462962963,1,8,18
348,September_Check,K4-1,2014-04-30,19:25:45,1,0.809525462962963,1,8,18
348,September_Check,K4-1,2014-04-30,19:25:46,1,0.809525462962963,1,8,18
348,September_Check,K4-1,2014-04-30,19:25:47,1,0.809525462962963,1,8,18
348,September_Check,K4-1,2014-04-30,19:25:48,1,0.809525462962963,1,8,18
348,September_Check,K4-1,2014-04-30,19:25:58,1,0.809525462962963,1,8,18
348,September_Check,K4-1,2014-04-30,19:25:59,1,0.809525462962963,1,8,18
348,September_Check,K4-1,2014-04-30,19:26:00,1,0.809525462962963,1,8,18
349,September_Check,K4-1,2014-04-30,19:50:02,1,0.826412037037037,1,5,18
349,September_Check,K4-1,2014-04-30,19:50:03,1,0.826412037037037,1,5,18
349,September_Check,K4-1,2014-04-30,19:50:04,1,0.826412037037037,1,5,18
349,September_Check,K4-1,2014-04-30,19:50:05,1,0.826412037037037,1,5,18
349,September_Check,K4-1,2014-04-30,19:50:06,1,0.826412037037037,1,5,18
350,September_Check,K4-1,2014-04-30,20:00:04,1,0.8333796296296296,1,4,18
350,September_Check,K4-1,2014-04-30,20:00:05,1,0.8333796296296296,1,4,18
350,September_Check,K4-1,2014-04-30,20:00:06,1,0.8333796296296296,1,4,18
350,September_Check,K4-1,2014-04-30,20:00:07,1,0.8333796296296296,1,4,18
351,September_Check,K4-1,2014-04-30,20:21:20,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:21:21,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:21:22,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:21:23,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:21:24,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:21:37,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:21:38,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:21:39,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:21:40,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:21:41,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:22:00,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:22:01,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:22:02,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:22:03,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:22:04,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:26:20,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:26:21,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:26:22,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:26:23,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:26:24,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:26:36,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:26:37,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:26:38,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:26:39,1,0.8481481481481481,1,25,18
351,September_Check,K4-1,2014-04-30,20:26:40,1,0.8481481481481481,1,25,18
352,September_Check,K4-1,2014-05-01,00:51:13,1,0.03556712962962963,1,10,11
352,September_Check,K4-1,2014-05-01,00:51:14,1,0.03556712962962963,1,10,11
352,September_Check,K4-1,2014-05-01,00:51:15,1,0.03556712962962963,1,10,11
352,September_Check,K4-1,2014-05-01,00:51:16,1,0.03556712962962963,1,10,11
352,September_Check,K4-1,2014-05-01,00:51:17,1,0.03556712962962963,1,10,11
352,September_Check,K4-1,2014-05-01,00:51:29,1,0.03556712962962963,1,10,11
352,September_Check,K4-1,2014-05-01,00:51:30,1,0.03556712962962963,1,10,11
352,September_Check,K4-1,2014-05-01,00:51:31,1,0.03556712962962963,1,10,11
352,September_Check,K4-1,2014-05-01,00:51:32,1,0.03556712962962963,1,10,11
352,September_Check,K4-1,2014-05-01,00:51:33,1,0.03556712962962963,1,10,11
353,September_Check,K4-1,2014-05-01,03:52:30,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:52:31,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:52:32,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:52:33,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:52:34,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:52:45,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:52:46,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:52:47,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:52:48,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:52:49,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:00,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:01,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:02,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:03,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:04,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:16,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:17,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:18,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:19,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:20,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:32,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:33,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:34,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:35,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:36,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:58,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:53:59,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:54:00,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:54:01,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:54:02,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:58:56,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:58:57,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:58:58,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:58:59,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:59:00,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:59:11,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:59:12,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:59:13,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:59:14,1,0.16145833333333334,1,40,11
353,September_Check,K4-1,2014-05-01,03:59:15,1,0.16145833333333334,1,40,11
354,September_Check,K4-1,2014-05-01,04:13:03,1,0.17572916666666666,1,5,11
354,September_Check,K4-1,2014-05-01,04:13:04,1,0.17572916666666666,1,5,11
354,September_Check,K4-1,2014-05-01,04:13:05,1,0.17572916666666666,1,5,11
354,September_Check,K4-1,2014-05-01,04:13:06,1,0.17572916666666666,1,5,11
354,September_Check,K4-1,2014-05-01,04:13:07,1,0.17572916666666666,1,5,11
355,September_Check,K4-1,2014-05-01,07:39:21,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:39:23,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:39:24,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:39:25,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:39:26,4,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:39:36,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:39:37,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:39:38,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:39:39,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:39:40,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:39:50,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:39:51,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:39:52,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:39:53,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:39:54,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:10,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:11,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:12,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:13,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:14,6,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:25,5,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:26,5,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:27,5,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:28,5,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:29,5,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:40,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:41,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:42,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:43,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:44,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:54,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:55,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:56,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:57,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:40:58,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:08,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:09,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:10,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:11,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:12,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:32,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:34,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:35,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:36,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:37,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:47,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:48,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:49,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:50,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:41:51,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:42:01,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:42:02,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:42:03,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:42:04,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:42:05,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:42:16,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:42:17,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:24,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:26,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:27,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:28,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:29,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:39,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:40,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:41,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:42,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:43,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:53,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:54,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:55,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:56,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:44:57,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:07,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:08,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:09,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:10,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:11,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:23,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:24,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:25,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:26,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:27,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:39,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:40,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:41,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:42,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:43,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:54,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:55,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:56,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:57,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:45:58,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:09,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:10,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:11,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:12,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:13,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:23,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:24,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:25,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:26,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:27,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:37,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:38,4,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:39,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:40,4,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:41,4,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:53,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:54,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:55,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:56,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:46:57,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:17,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:18,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:19,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:20,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:21,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:31,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:32,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:33,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:34,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:35,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:45,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:46,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:47,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:48,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:47:49,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:06,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:07,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:08,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:09,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:10,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:20,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:21,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:22,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:23,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:24,3,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:43,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:44,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:45,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:46,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:47,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:48:59,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:00,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:01,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:02,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:03,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:13,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:14,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:15,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:16,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:17,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:27,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:28,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:29,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:30,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:31,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:42,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:43,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:49:44,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:50:00,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:50:14,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:50:15,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:50:16,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:50:17,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:50:18,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:50:39,2,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:50:40,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:50:41,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:50:42,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:50:43,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:51:01,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:51:02,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:51:03,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:51:04,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:51:05,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:51:30,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:51:31,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:51:32,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:51:33,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:51:34,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:52:02,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:52:03,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:52:04,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:52:05,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:52:06,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:52:18,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:52:19,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:52:20,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:52:21,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:52:22,1,0.31899305555555557,6,211,11
355,September_Check,K4-1,2014-05-01,07:52:33,1,0.31899305555555557,6,211,11
